school_stage,subject,chapter,grade,section,subsection,category,item,content,source_page
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　体つくり運動,,,"体つくり運動について，次の事項を身に付けることができるよう指導す
る。",149
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　体つくり運動,⑴,,"⑴　次の運動の楽しさや喜びを味わい，その行い方を理解するとともに，体
を動かす心地よさを味わったり，体の動きを高めたりすること。",149
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　体つくり運動,⑴,ア,"ア　体ほぐしの運動では，手軽な運動を行い，心と体との関係に気付いた
り，仲間と関わり合ったりすること。",149
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　体つくり運動,⑴,イ,"イ　体の動きを高める運動では，ねらいに応じて，体の柔らかさ，巧み
な動き，力強い動き，動きを持続する能力を高めるための運動をするこ
と。",149
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　体つくり運動,⑵,,"⑵　自己の体の状態や体力に応じて，運動の行い方を工夫するとともに，自
己や仲間の考えたことを他者に伝えること。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　体つくり運動,⑶,,"⑶　運動に積極的に取り組み，約束を守り助け合って運動をしたり，仲間の
考えや取組を認めたり，場や用具の安全に気を配ったりすること。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｂ　器械運動,,,器械運動について，次の事項を身に付けることができるよう指導する。,150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｂ　器械運動,⑴,,"⑴　次の運動の楽しさや喜びを味わい，その行い方を理解するとともに，そ
の技を身に付けること。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｂ　器械運動,⑴,ア,"ア　マット運動では，回転系や巧技系の基本的な技を安定して行ったり，
その発展技を行ったり，それらを繰り返したり組み合わせたりするこ
と。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｂ　器械運動,⑴,イ,"イ　鉄棒運動では，支持系の基本的な技を安定して行ったり，その発展技
を行ったり，それらを繰り返したり組み合わせたりすること。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｂ　器械運動,⑴,ウ,"ウ　跳び箱運動では，切り返し系や回転系の基本的な技を安定して行った
り，その発展技を行ったりすること。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｂ　器械運動,⑵,,"⑵　自己の能力に適した課題の解決の仕方や技の組み合わせ方を工夫すると
ともに，自己や仲間の考えたことを他者に伝えること。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｂ　器械運動,⑶,,"⑶　運動に積極的に取り組み，約束を守り助け合って運動をしたり，仲間の
考えや取組を認めたり，場や器械・器具の安全に気を配ったりすること。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｃ　陸上運動,,,陸上運動について，次の事項を身に付けることができるよう指導する。,150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｃ　陸上運動,⑴,,"⑴　次の運動の楽しさや喜びを味わい，その行い方を理解するとともに，そ
の技能を身に付けること。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｃ　陸上運動,⑴,ア,"ア　短距離走・リレーでは，一定の距離を全力で走ったり，滑らかなバト
ンの受渡しをしたりすること。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｃ　陸上運動,⑴,イ,イ　ハードル走では，ハードルをリズミカルに走り越えること。,150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｃ　陸上運動,⑴,ウ,ウ　走り幅跳びでは，リズミカルな助走から踏み切って跳ぶこと。,150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｃ　陸上運動,⑴,エ,エ　走り高跳びでは，リズミカルな助走から踏み切って跳ぶこと。,150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｃ　陸上運動,⑵,,"⑵　自己の能力に適した課題の解決の仕方，競争や記録への挑戦の仕方を工
夫するとともに，自己や仲間の考えたことを他者に伝えること。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｃ　陸上運動,⑶,,"⑶　運動に積極的に取り組み，約束を守り助け合って運動をしたり，勝敗を
受け入れたり，仲間の考えや取組を認めたり，場や用具の安全に気を配っ
たりすること。",150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｄ　水泳運動,,,水泳運動について，次の事項を身に付けることができるよう指導する。,150
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｄ　水泳運動,⑴,,"⑴　次の運動の楽しさや喜びを味わい，その行い方を理解するとともに，そ
の技能を身に付けること。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｄ　水泳運動,⑴,ア,ア　クロールでは，手や足の動きに呼吸を合わせて続けて長く泳ぐこと。,151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｄ　水泳運動,⑴,イ,イ　平泳ぎでは，手や足の動きに呼吸を合わせて続けて長く泳ぐこと。,151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｄ　水泳運動,⑴,ウ,"ウ　安全確保につながる運動では，背浮きや浮き沈みをしながら続けて長
く浮くこと。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｄ　水泳運動,⑵,,"⑵　自己の能力に適した課題の解決の仕方や記録への挑戦の仕方を工夫する
とともに，自己や仲間の考えたことを他者に伝えること。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｄ　水泳運動,⑶,,"⑶　運動に積極的に取り組み，約束を守り助け合って運動をしたり，仲間の
考えや取組を認めたり，水泳運動の心得を守って安全に気を配ったりする
こと。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｅ　ボール運動,,,ボール運動について，次の事項を身に付けることができるよう指導する。,151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｅ　ボール運動,⑴,,"⑴　次の運動の楽しさや喜びを味わい，その行い方を理解するとともに，そ
の技能を身に付け，簡易化されたゲームをすること。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｅ　ボール運動,⑴,ア,"ア　ゴール型では，ボール操作とボールを持たないときの動きによって，
簡易化されたゲームをすること。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｅ　ボール運動,⑴,イ,"イ　ネット型では，個人やチームによる攻撃と守備によって，簡易化され
たゲームをすること。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｅ　ボール運動,⑴,ウ,"ウ　ベースボール型では，ボールを打つ攻撃と隊形をとった守備によっ
て，簡易化されたゲームをすること。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｅ　ボール運動,⑵,,"⑵　ルールを工夫したり，自己やチームの特徴に応じた作戦を選んだりする
とともに，自己や仲間の考えたことを他者に伝えること。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｅ　ボール運動,⑶,,"⑶　運動に積極的に取り組み，ルールを守り助け合って運動をしたり，勝
敗を受け入れたり，仲間の考えや取組を認めたり，場や用具の安全に気を
配ったりすること。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｆ　表現運動,,,表現運動について，次の事項を身に付けることができるよう指導する。,151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｆ　表現運動,⑴,,"⑴　次の運動の楽しさや喜びを味わい，その行い方を理解するとともに，表
したい感じを表現したり踊りで交流したりすること。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｆ　表現運動,⑴,ア,"ア　表現では，いろいろな題材からそれらの主な特徴を捉え，表したい感
じをひと流れの動きで即興的に踊ったり，簡単なひとまとまりの動きに
して踊ったりすること。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｆ　表現運動,⑴,イ,"イ　フォークダンスでは，日本の民踊や外国の踊りから，それらの踊り方
の特徴を捉え，音楽に合わせて簡単なステップや動きで踊ること。",151
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｆ　表現運動,⑵,,"⑵　自己やグループの課題の解決に向けて，表したい内容や踊りの特徴を捉
えた練習や発表・交流の仕方を工夫するとともに，自己や仲間の考えたこ
とを他者に伝えること。",152
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｆ　表現運動,⑶,,"⑶　運動に積極的に取り組み，互いのよさを認め合い助け合って踊ったり，
場の安全に気を配ったりすること。",152
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｇ　保健,⑴,,"⑴　心の健康について，課題を見付け，その解決を目指した活動を通して，
次の事項を身に付けることができるよう指導する",152
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｇ　保健,⑴,ア,"ア　心の発達及び不安や悩みへの対処について理解するとともに，簡単な
対処をすること。
（ア）　心は，いろいろな生活経験を通して，年齢に伴って発達すること。
（イ）　心と体には，密接な関係があること。
（ウ）　不安や悩みへの対処には，大人や友達に相談する，仲間と遊ぶ，
運動をするなどいろいろな方法があること。",152
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｇ　保健,⑴,イ,"イ　心の健康について，課題を見付け，その解決に向けて思考し判断する
とともに，それらを表現すること。",152
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｇ　保健,⑵,,"⑵　けがの防止について，課題を見付け，その解決を目指した活動を通し
て，次の事項を身に付けることができるよう指導する。",152
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｇ　保健,⑵,ア,"ア　けがの防止に関する次の事項を理解するとともに，けがなどの簡単な
手当をすること。
（ア）　交通事故や身の回りの生活の危険が原因となって起こるけがの防
止には，周囲の危険に気付くこと，的確な判断の下に安全に行動する
こと，環境を安全に整えることが必要であること。
（イ）　けがなどの簡単な手当は，速やかに行う必要があること。",152
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｇ　保健,⑵,イ,"イ　けがを防止するために，危険の予測や回避の方法を考え，それらを表
現すること。",152
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｇ　保健,⑶,,"⑶　病気の予防について，課題を見付け，その解決を目指した活動を通し
て，次の事項を身に付けることができるよう指導する。",152
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｇ　保健,⑶,ア,"ア　病気の予防について理解すること。
（ア）　病気は，病原体，体の抵抗力，生活行動，環境が関わりあって起
こること。
（イ）　病原体が主な要因となって起こる病気の予防には，病原体が体に
入るのを防ぐことや病原体に対する体の抵抗力を高めることが必要で
あること。
（ウ）　生活習慣病など生活行動が主な要因となって起こる病気の予防には，適切な運動，栄養の偏りのない食事をとること，口腔
の衛生を保つことなど，望ましい生活習慣を身に付ける必要があること。
（エ）　喫煙，飲酒，薬物乱用などの行為は，健康を損なう原因となるこ
と。
（オ）　地域では，保健に関わる様々な活動が行われていること。",152
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｇ　保健,⑶,イ,"イ　病気を予防するために，課題を見付け，その解決に向けて思考し判断
するとともに，それらを表現すること。",153
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３ 内容の取扱い,,⑴,,"⑴ 内容の「Ａ体つくり運動」については，２学年間にわたって指導するも
のとする。また，⑴のイについては，体の柔らかさ及び巧みな動きを高め
ることに重点を置いて指導するものとする。その際，音楽に合わせて運動
をするなどの工夫を図ること。",153
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３ 内容の取扱い,,⑵,,"⑵ 内容の「Ａ体つくり運動」の⑴のアと「Ｇ保健」の⑴のアの（ウ）につい
ては，相互の関連を図って指導するものとする。",153
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３ 内容の取扱い,,⑶,,"⑶ 内容の「Ｃ陸上運動」については，児童の実態に応じて，投の運動を加
えて指導することができる。",153
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３ 内容の取扱い,,⑷,,"⑷ 内容の「Ｄ水泳運動」の⑴のア及びイについては，水中からのスタート
を指導するものとする。また，学校の実態に応じて背泳ぎを加えて指導す
ることができる。",153
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３ 内容の取扱い,,⑸,,"⑸ 内容の「Ｅボール運動」の⑴については，アはバスケットボール及び
サッカーを，イはソフトバレーボールを，ウはソフトボールを主として取
り扱うものとするが，これらに替えてハンドボール，タグラグビー，フ
ラッグフットボールなどア，イ及びウの型に応じたその他のボール運動を
指導することもできるものとする。なお，学校の実態に応じてウは取り扱
わないことができる。",153
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３ 内容の取扱い,,⑹,,"⑹ 内容の「Ｆ表現運動」の⑴については，学校や地域の実態に応じてリズ
ムダンスを加えて指導することができる。",153
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３ 内容の取扱い,,⑺,,"⑺ 内容の「Ｇ保健」については，⑴及び⑵を第５学年，⑶を第６学年で指
導するものとする。また，けがや病気からの回復についても触れるものと",153
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３ 内容の取扱い,,⑻,,"⑻ 内容の「Ｇ保健」の⑶のアの（エ）の薬物については，有機溶剤の心身へ
の影響を中心に取り扱うものとする。また，覚醒剤等についても触れるも",153
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３ 内容の取扱い,,⑼,,"⑼ 各領域の各内容については，運動領域と保健領域との関連を図る指導に
留意すること。",153
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,1,,,１ 指導計画の作成に当たっては，次の事項に配慮するものとする。,154
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,1,⑴,,"⑴ 単元など内容や時間のまとまりを見通して，その中で育む資質・能力の
育成に向けて，児童の主体的・対話的で深い学びの実現を図るようにする
こと。その際，体育や保健の見方・考え方を働かせ，運動や健康について
の自己の課題を見付け，その解決のための活動を選んだり工夫したりする
活動の充実を図ること。また，運動の楽しさや喜びを味わったり，健康の
大切さを実感したりすることができるよう留意すること。",154
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,1,⑵,,⑵ 一部の領域の指導に偏ることのないよう授業時数を配当すること。,154
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,1,⑶,,"⑶ 第２の第３学年及び第４学年の内容の「Ｇ保健」に配当する授業時数
は，２学年間で８単位時間程度，また，第２の第５学年及び第６学年の内
容の「Ｇ保健」に配当する授業時数は，２学年間で16単位時間程度とす",154
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,1,⑷,,"⑷ 第２の第３学年及び第４学年の内容の「Ｇ保健」並びに第５学年及び第
６学年の内容の「Ｇ保健」（以下「保健」という。）については，効果的な
学習が行われるよう適切な時期に，ある程度まとまった時間を配当するこ",154
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,1,⑸,,"⑸ 低学年においては，第１章総則の第２の４の⑴を踏まえ，他教科等との
関連を積極的に図り，指導の効果を高めるようにするとともに，幼稚園教
育要領等に示す幼児期の終わりまでに育ってほしい姿との関連を考慮する
こと。特に，小学校入学当初においては，生活科を中心とした合科的・関
連的な指導や，弾力的な時間割の設定を行うなどの工夫をすること。",154
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,1,⑹,,"⑹ 障害のある児童などについては，学習活動を行う場合に生じる困難さに
応じた指導内容や指導方法の工夫を計画的，組織的に行うこと。",154
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,1,⑺,,"⑺ 第１章総則の第１の２の⑵に示す道徳教育の目標に基づき，道徳科など
との関連を考慮しながら，第３章特別の教科道徳の第２に示す内容につい
て，体育科の特質に応じて適切な指導をすること。",154
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,,,２ 第２の内容の取扱いについては，次の事項に配慮するものとする。,154
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,⑴,,"⑴ 学校や地域の実態を考慮するとともに，個々の児童の運動経験や技能
の程度などに応じた指導や児童自らが運動の課題の解決を目指す活動を行
えるよう工夫すること。特に，運動を苦手と感じている児童や，運動に意
欲的に取り組まない児童への指導を工夫するとともに，障害のある児童な
どへの指導の際には，周りの児童が様々な特性を尊重するよう指導するこ",154
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,⑵,,"⑵ 筋道を立てて練習や作戦について話し合うことや，身近な健康の保持増
進について話し合うことなど，コミュニケーション能力や論理的な思考力
の育成を促すための言語活動を積極的に行うことに留意すること。",155
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,⑶,,"⑶ 第２の内容の指導に当たっては，コンピュータや情報通信ネットワーク
などの情報手段を積極的に活用し，各領域の特質に応じた学習活動を行う
ことができるように工夫すること。その際，情報機器の基本的な操作につ
いても，内容に応じて取り扱うこと。",155
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,⑷,,"⑷ 運動領域におけるスポーツとの多様な関わり方や保健領域の指導につい
ては，具体的な体験を伴う学習を取り入れるよう工夫すること。",155
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,⑸,,"⑸ 第２の内容の「Ａ体つくりの運動遊び」及び「Ａ体つくり運動」の⑴の
アについては，各学年の各領域においてもその趣旨を生かした指導ができ",155
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,⑹,,"⑹ 第２の内容の「Ｄ水遊び」及び「Ｄ水泳運動」の指導については，適切
な水泳場の確保が困難な場合にはこれらを取り扱わないことができるが，
これらの心得については，必ず取り上げること。",155
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,⑺,,"⑺ オリンピック・パラリンピックに関する指導として，フェアなプレイを
大切にするなど，児童の発達の段階に応じて，各種の運動を通してスポー
ツの意義や価値等に触れることができるようにすること。",155
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,⑻,,"⑻ 集合，整頓，列の増減などの行動の仕方を身に付け，能率的で安全な集
団としての行動ができるようにするための指導については，第２の内容の
「Ａ体つくりの運動遊び」及び「Ａ体つくり運動」をはじめとして，各学
年の各領域（保健を除く。）において適切に行うこと。",155
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,⑼,,"⑼ 自然との関わりの深い雪遊び，氷上遊び，スキー，スケート，水辺活動
などの指導については，学校や地域の実態に応じて積極的に行うことに留",155
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,⑽,,"⑽ 保健の内容のうち運動，食事，休養及び睡眠については，食育の観点も
踏まえつつ，健康的な生活習慣の形成に結び付くよう配慮するとともに，
保健を除く第３学年以上の各領域及び学校給食に関する指導においても関
連した指導を行うようにすること。
⑾ 保健の指導に当たっては，健康に関心をもてるようにし，健康に関する
課題を解決する学習活動を取り入れるなどの指導方法の工夫を行うこと。",155
elementary,PHYSICAL_EDUCATION,第３　指導計画の作成と内容の取扱い,,,2,⑾,,"⑾　保健の指導に当たっては，健康に関心をもてるようにし，健康に関する
課題を解決する学習活動を取り入れるなどの指導方法の工夫を行うこと。",155
